[2019/06/07 21:16:18][INFO][buildModelFromList]  Adding movie Laffit: All About Winning to array.
[2019/06/07 21:16:18][INFO][buildModelFromList]  Adding movie The Myster General to array.
[2019/06/07 21:16:18][INFO][buildModelFromList]  Adding movie Miracle Boy and Nyquist to array.
[2019/06/07 21:16:18][INFO][buildModelFromList]  Adding movie Obstacle to array.
[2019/06/07 21:16:18][INFO][buildModelFromList]  Adding movie Old Coaches to array.
[2019/06/07 21:16:22][INFO][getMovieRecord]  EMAIL: null
[2019/06/07 21:16:22][INFO][getMovieRecord]  SESSIONID: null
[2019/06/07 21:16:22][INFO][getMovieRecord]  TRANSACTIONID: null
[2019/06/07 21:16:22][INFO][getMovieRecord]  Received request to return the full details of a movie, including all fields from movies, ratings, all genres the movie belongs to, and all actors in the movie.
[2019/06/07 21:16:22][INFO][getMovieRecord]  MovieId: tt0395642
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Trying genres query: com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT g.id, g.name FROM movies, genres g, genres_in_movies gm WHERE movies.id = gm.movieId AND gm.genreId = g.id AND movies.id = 'tt0395642';
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Adding genre Drama to genre array.
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Trying stars query: com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT s.id, s.name, birthYear FROM movies, stars s, stars_in_movies sm WHERE movies.id = sm.movieId AND sm.starId = s.id AND movies.id = 'tt0395642';
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Adding star Jason Bognacki to star array.
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Adding star Sarah Ellquist to star array.
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Adding star Daniel DeBlanke to star array.
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Adding star Chris Mammone to star array.
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Trying movies query:com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT movies.id, title, director, year, backdrop_path, budget, overview, poster_path, revenue, rating, numVotes FROM movies JOIN ratings ON ratings.movieId = movies.id WHERE movies.id = 'tt0395642';
[2019/06/07 21:16:22][INFO][getMoviesFromDB]  Query succeeded to retrieve movie records.
[2019/06/07 21:16:22][INFO][buildModelFromList]  Creating model...
[2019/06/07 21:16:22][INFO][buildModelFromList]  Movies list is not empty...
[2019/06/07 21:16:22][INFO][buildModelFromList]  Adding student Loma Lynda: Episode II to array.
[2019/06/07 21:16:33][INFO][getSearchRequest]  EMAIL: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  SESSIONID: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  TRANSACTIONID: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  Received request to returns only basic info about movie from the movies & ratings tables.
[2019/06/07 21:16:33][INFO][getSearchRequest]  title: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  genre: A
[2019/06/07 21:16:33][INFO][getSearchRequest]  year: 0
[2019/06/07 21:16:33][INFO][getSearchRequest]  director: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  hidden: false
[2019/06/07 21:16:33][INFO][getSearchRequest]  offset: 0
[2019/06/07 21:16:33][INFO][getSearchRequest]  limit: 0
[2019/06/07 21:16:33][INFO][getSearchRequest]  direction: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  orderby: null
[2019/06/07 21:16:33][INFO][getSearchRequest]  Director is null.
[2019/06/07 21:16:33][INFO][getSearchRequest]  Title is null.
[2019/06/07 21:16:33][INFO][getSearchRequest]  Year is 0.
[2019/06/07 21:16:33][INFO][getSearchRequest]  Check which values are null: {"title":"","genre":"A","director":"","year":0,"hidden":false,"limit":10,"offset":0,"orderby":"rating","direction":"desc"}
[2019/06/07 21:16:33][INFO][getSearchRequest]  Title: 
[2019/06/07 21:16:33][INFO][getSearchRequest]  Genre: A
[2019/06/07 21:16:33][INFO][getSearchRequest]  Year: 0
[2019/06/07 21:16:33][INFO][getSearchRequest]  Director: 
[2019/06/07 21:16:33][INFO][getSearchRequest]  hidden: false
[2019/06/07 21:16:33][INFO][getSearchRequest]  Offset: 0
[2019/06/07 21:16:33][INFO][getSearchRequest]  Limit: 10
[2019/06/07 21:16:33][INFO][getSearchRequest]  Sortby: desc
[2019/06/07 21:16:33][INFO][getSearchRequest]  Orderby: rating
[2019/06/07 21:16:33][INFO][retrieveMoviesFromDB]  Trying query:com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT movies.id, title, director, year, rating, numVotes FROM movies JOIN ratings ON ratings.movieId = movies.id, genres g, genres_in_movies gm WHERE movies.id = gm.movieId AND gm.genreId = g.id AND movies.year LIKE '%0%' AND movies.director LIKE '%%' AND movies.title LIKE '%%' AND g.name LIKE '%A%' ORDER BY rating desc, title ASC LIMIT 0, 10;
[2019/06/07 21:16:33][INFO][retrieveMoviesFromDB]  Query succeeded to retrieve movie records.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Creating model...
[2019/06/07 21:16:33][INFO][buildModelFromList]  Movies list is not empty...
[2019/06/07 21:16:33][INFO][buildModelFromList]  Len of Movies list: 10
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Loma Lynda: Episode II to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Addo: The King of the Beasts to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie American Generator to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Die Perle in der Kacke to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Drip to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Footlong to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Four Bangers to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie Laffit: All About Winning to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie The Closer She Gets to array.
[2019/06/07 21:16:33][INFO][buildModelFromList]  Adding movie The Myster General to array.
[2019/06/07 21:16:57][INFO][getMovieRecord]  EMAIL: null
[2019/06/07 21:16:57][INFO][getMovieRecord]  SESSIONID: null
[2019/06/07 21:16:57][INFO][getMovieRecord]  TRANSACTIONID: null
[2019/06/07 21:16:57][INFO][getMovieRecord]  Received request to return the full details of a movie, including all fields from movies, ratings, all genres the movie belongs to, and all actors in the movie.
[2019/06/07 21:16:57][INFO][getMovieRecord]  MovieId: tt0395642
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Trying genres query: com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT g.id, g.name FROM movies, genres g, genres_in_movies gm WHERE movies.id = gm.movieId AND gm.genreId = g.id AND movies.id = 'tt0395642';
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Adding genre Drama to genre array.
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Trying stars query: com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT s.id, s.name, birthYear FROM movies, stars s, stars_in_movies sm WHERE movies.id = sm.movieId AND sm.starId = s.id AND movies.id = 'tt0395642';
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Adding star Jason Bognacki to star array.
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Adding star Sarah Ellquist to star array.
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Adding star Daniel DeBlanke to star array.
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Adding star Chris Mammone to star array.
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Trying movies query:com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT movies.id, title, director, year, backdrop_path, budget, overview, poster_path, revenue, rating, numVotes FROM movies JOIN ratings ON ratings.movieId = movies.id WHERE movies.id = 'tt0395642';
[2019/06/07 21:16:57][INFO][getMoviesFromDB]  Query succeeded to retrieve movie records.
[2019/06/07 21:16:57][INFO][buildModelFromList]  Creating model...
[2019/06/07 21:16:57][INFO][buildModelFromList]  Movies list is not empty...
[2019/06/07 21:16:57][INFO][buildModelFromList]  Adding student Loma Lynda: Episode II to array.
[2019/06/07 21:17:07][INFO][getSearchRequest]  EMAIL: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  SESSIONID: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  TRANSACTIONID: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  Received request to returns only basic info about movie from the movies & ratings tables.
[2019/06/07 21:17:07][INFO][getSearchRequest]  title: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  genre: A
[2019/06/07 21:17:07][INFO][getSearchRequest]  year: 0
[2019/06/07 21:17:07][INFO][getSearchRequest]  director: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  hidden: false
[2019/06/07 21:17:07][INFO][getSearchRequest]  offset: 0
[2019/06/07 21:17:07][INFO][getSearchRequest]  limit: 0
[2019/06/07 21:17:07][INFO][getSearchRequest]  direction: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  orderby: null
[2019/06/07 21:17:07][INFO][getSearchRequest]  Director is null.
[2019/06/07 21:17:07][INFO][getSearchRequest]  Title is null.
[2019/06/07 21:17:07][INFO][getSearchRequest]  Year is 0.
[2019/06/07 21:17:07][INFO][getSearchRequest]  Check which values are null: {"title":"","genre":"A","director":"","year":0,"hidden":false,"limit":10,"offset":0,"orderby":"rating","direction":"desc"}
[2019/06/07 21:17:07][INFO][getSearchRequest]  Title: 
[2019/06/07 21:17:07][INFO][getSearchRequest]  Genre: A
[2019/06/07 21:17:07][INFO][getSearchRequest]  Year: 0
[2019/06/07 21:17:07][INFO][getSearchRequest]  Director: 
[2019/06/07 21:17:07][INFO][getSearchRequest]  hidden: false
[2019/06/07 21:17:07][INFO][getSearchRequest]  Offset: 0
[2019/06/07 21:17:07][INFO][getSearchRequest]  Limit: 10
[2019/06/07 21:17:07][INFO][getSearchRequest]  Sortby: desc
[2019/06/07 21:17:07][INFO][getSearchRequest]  Orderby: rating
[2019/06/07 21:17:07][INFO][retrieveMoviesFromDB]  Trying query:com.mysql.cj.jdbc.ClientPreparedStatement: SELECT DISTINCT movies.id, title, director, year, rating, numVotes FROM movies JOIN ratings ON ratings.movieId = movies.id, genres g, genres_in_movies gm WHERE movies.id = gm.movieId AND gm.genreId = g.id AND movies.year LIKE '%0%' AND movies.director LIKE '%%' AND movies.title LIKE '%%' AND g.name LIKE '%A%' ORDER BY rating desc, title ASC LIMIT 0, 10;
[2019/06/07 21:17:07][INFO][retrieveMoviesFromDB]  Query succeeded to retrieve movie records.
[2019/06/07 21:17:07][INFO][buildModelFromList]  Creating model...
[2019/06/07 21:17:07][INFO][buildModelFromList]  Movies list is not empty...
[2019/06/07 21:17:07][INFO][buildModelFromList]  Len of Movies list: 10
[2019/06/07 21:17:07][INFO][buildModelFromList]  Adding movie Loma Lynda: Episode II to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie Addo: The King of the Beasts to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie American Generator to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie Die Perle in der Kacke to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie Drip to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie Footlong to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie Four Bangers to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie Laffit: All About Winning to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie The Closer She Gets to array.
[2019/06/07 21:17:08][INFO][buildModelFromList]  Adding movie The Myster General to array.
